level_0,level_1,level_2,Total Return ($),Total Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Treynor Ratio,Information Ratio,Max Drawdown (%),Max Drawdown Duration (days),Beta,Alpha,entry_threshold,lookback_window,p-value
"('entry_threshold', 2.0)","('lookback_window', 480)","('p-value', 0.05)",-563.3,-0.11,-0.02,0.67,-0.04,-0.01,0.04,1.9,-0.0,-0.68,647.0,-0.00013,-0.0,2.0,480,0.05
"('entry_threshold', 1.8)","('lookback_window', 360)","('p-value', 0.05)",-1408.34,-0.28,-0.06,1.57,-0.04,-0.02,0.02,0.09,-0.0,-3.3,747.0,-0.00676,0.0,1.8,360,0.05
"('entry_threshold', 2.0)","('lookback_window', 360)","('p-value', 0.05)",-1153.61,-0.23,-0.05,1.2,-0.04,-0.02,0.02,0.16,-0.0,-2.51,779.0,-0.00313,0.0,2.0,360,0.05
"('entry_threshold', 1.0)","('lookback_window', 240)","('p-value', 0.01)",-1465.78,-0.29,-0.06,1.52,-0.04,-0.02,0.02,-0.07,-0.0,-3.23,916.0,0.00909,-0.0,1.0,240,0.01
"('entry_threshold', 1.5)","('lookback_window', 400)","('p-value', 0.05)",-1813.89,-0.36,-0.08,1.83,-0.04,-0.02,0.03,0.06,-0.01,-3.03,755.0,-0.013,0.0,1.5,400,0.05
"('entry_threshold', 2.0)","('lookback_window', 360)","('p-value', 0.1)",-1837.26,-0.37,-0.08,1.63,-0.05,-0.03,0.03,0.14,-0.01,-2.77,788.0,-0.00553,0.0,2.0,360,0.1
"('entry_threshold', 0.9)","('lookback_window', 360)","('p-value', 0.05)",-2786.66,-0.56,-0.12,2.68,-0.05,-0.03,0.03,0.16,-0.01,-4.39,773.0,-0.00737,0.0,0.9,360,0.05
"('entry_threshold', 0.9)","('lookback_window', 560)","('p-value', 0.1)",-3420.28,-0.68,-0.15,2.84,-0.05,-0.04,0.03,0.05,-0.01,-5.29,587.0,-0.02803,0.0,0.9,560,0.1
"('entry_threshold', 1.5)","('lookback_window', 440)","('p-value', 0.1)",-2995.94,-0.6,-0.13,2.33,-0.06,-0.04,0.03,0.13,-0.01,-4.22,679.0,-0.0101,0.0,1.5,440,0.1
"('entry_threshold', 0.8)","('lookback_window', 480)","('p-value', 0.05)",-2748.24,-0.55,-0.12,1.87,-0.06,-0.05,0.05,0.11,-0.01,-2.57,670.0,-0.0107,0.0,0.8,480,0.05
"('entry_threshold', 1.7)","('lookback_window', 240)","('p-value', 0.01)",-928.09,-0.19,-0.04,0.72,-0.06,-0.03,0.03,-0.14,-0.0,-1.42,845.0,0.00292,-0.0,1.7,240,0.01
"('entry_threshold', 1.7)","('lookback_window', 480)","('p-value', 0.1)",-2202.73,-0.44,-0.1,1.43,-0.07,-0.04,0.03,0.1,-0.01,-3.48,613.0,-0.00993,0.0,1.7,480,0.1
"('entry_threshold', 1.2)","('lookback_window', 520)","('p-value', 0.05)",-2751.03,-0.55,-0.12,1.63,-0.07,-0.04,0.04,0.36,-0.01,-3.02,595.0,-0.00335,-0.0,1.2,520,0.05
"('entry_threshold', 1.1)","('lookback_window', 400)","('p-value', 0.05)",-4138.46,-0.83,-0.18,2.53,-0.07,-0.04,0.03,0.08,-0.01,-5.4,733.0,-0.02332,0.0,1.1,400,0.05
"('entry_threshold', 1.8)","('lookback_window', 480)","('p-value', 0.05)",-1234.33,-0.25,-0.05,0.77,-0.07,-0.02,0.04,0.32,-0.0,-1.19,622.0,-0.00168,-0.0,1.8,480,0.05
"('entry_threshold', 0.8)","('lookback_window', 280)","('p-value', 0.05)",-5564.59,-1.11,-0.24,3.34,-0.07,-0.05,0.04,0.42,-0.02,-6.81,867.0,-0.00581,-0.0,0.8,280,0.05
"('entry_threshold', 1.1)","('lookback_window', 240)","('p-value', 0.01)",-2244.46,-0.45,-0.1,1.44,-0.07,-0.03,0.03,-0.12,-0.01,-3.1,917.0,0.00804,-0.0,1.1,240,0.01
"('entry_threshold', 1.6)","('lookback_window', 600)","('p-value', 0.05)",-1907.53,-0.38,-0.08,1.25,-0.07,-0.03,0.05,0.05,-0.01,-1.59,555.0,-0.0154,0.0,1.6,600,0.05
"('entry_threshold', 2.0)","('lookback_window', 240)","('p-value', 0.05)",-2560.52,-0.51,-0.11,1.65,-0.07,-0.04,0.02,-0.33,-0.01,-4.68,879.0,0.0034,-0.0,2.0,240,0.05
"('entry_threshold', 1.6)","('lookback_window', 280)","('p-value', 0.1)",-6091.75,-1.22,-0.27,3.4,-0.08,-0.06,0.06,0.56,-0.02,-4.66,880.0,-0.0047,-0.0,1.6,280,0.1
"('entry_threshold', 1.3)","('lookback_window', 440)","('p-value', 0.1)",-5773.14,-1.15,-0.25,3.15,-0.08,-0.05,0.04,0.11,-0.02,-7.08,678.0,-0.02304,0.0,1.3,440,0.1
"('entry_threshold', 0.9)","('lookback_window', 400)","('p-value', 0.05)",-5004.01,-1.0,-0.22,2.65,-0.08,-0.05,0.04,0.1,-0.02,-5.7,736.0,-0.02151,0.0,0.9,400,0.05
"('entry_threshold', 0.8)","('lookback_window', 480)","('p-value', 0.1)",-6292.7,-1.26,-0.27,3.38,-0.08,-0.07,0.04,0.06,-0.02,-7.46,660.0,-0.04952,0.01,0.8,480,0.1
"('entry_threshold', 1.5)","('lookback_window', 240)","('p-value', 0.01)",-2393.15,-0.48,-0.1,1.26,-0.08,-0.03,0.03,-0.23,-0.01,-3.1,911.0,0.0046,-0.0,1.5,240,0.01
"('entry_threshold', 1.2)","('lookback_window', 520)","('p-value', 0.1)",-5703.25,-1.14,-0.25,2.92,-0.08,-0.06,0.03,-3.06,-0.02,-8.65,603.0,0.00081,-0.0,1.2,520,0.1
"('entry_threshold', 1.0)","('lookback_window', 400)","('p-value', 0.05)",-5669.91,-1.13,-0.25,2.62,-0.09,-0.05,0.05,0.12,-0.02,-5.41,729.0,-0.02119,0.0,1.0,400,0.05
"('entry_threshold', 1.5)","('lookback_window', 560)","('p-value', 0.1)",-4083.81,-0.82,-0.18,2.09,-0.09,-0.05,0.05,0.06,-0.01,-3.82,583.0,-0.02802,0.0,1.5,560,0.1
"('entry_threshold', 2.0)","('lookback_window', 360)","('p-value', 0.01)",-1175.86,-0.24,-0.05,0.58,-0.09,-0.02,0.04,3.04,-0.0,-1.24,795.0,-0.00017,-0.0,2.0,360,0.01
"('entry_threshold', 2.0)","('lookback_window', 280)","('p-value', 0.01)",-1495.2,-0.3,-0.06,0.66,-0.1,-0.03,0.06,3.12,-0.01,-1.0,838.0,-0.00021,-0.0,2.0,280,0.01
"('entry_threshold', 0.8)","('lookback_window', 280)","('p-value', 0.01)",-3597.59,-0.72,-0.16,1.64,-0.1,-0.05,0.05,-0.69,-0.01,-3.41,844.0,0.00227,-0.0,0.8,280,0.01
"('entry_threshold', 1.2)","('lookback_window', 400)","('p-value', 0.05)",-5397.46,-1.08,-0.23,2.42,-0.1,-0.05,0.04,0.13,-0.02,-5.73,744.0,-0.01874,0.0,1.2,400,0.05
"('entry_threshold', 1.4)","('lookback_window', 360)","('p-value', 0.05)",-5162.06,-1.03,-0.22,2.13,-0.11,-0.06,0.04,0.26,-0.02,-5.34,761.0,-0.0086,-0.0,1.4,360,0.05
"('entry_threshold', 1.2)","('lookback_window', 240)","('p-value', 0.1)",-13775.48,-2.76,-0.6,5.52,-0.11,-0.12,0.05,0.16,-0.04,-11.74,906.0,-0.03818,0.0,1.2,240,0.1
"('entry_threshold', 1.7)","('lookback_window', 360)","('p-value', 0.05)",-3984.09,-0.8,-0.17,1.64,-0.11,-0.06,0.05,0.34,-0.01,-3.57,750.0,-0.00503,-0.0,1.7,360,0.05
"('entry_threshold', 1.0)","('lookback_window', 440)","('p-value', 0.05)",-6655.92,-1.33,-0.29,2.52,-0.11,-0.05,0.05,0.14,-0.02,-5.55,716.0,-0.02087,0.0,1.0,440,0.05
"('entry_threshold', 1.5)","('lookback_window', 280)","('p-value', 0.05)",-5740.97,-1.15,-0.25,2.02,-0.12,-0.07,0.08,3.15,-0.02,-3.33,883.0,-0.00079,-0.0,1.5,280,0.05
"('entry_threshold', 1.9)","('lookback_window', 440)","('p-value', 0.05)",-2549.53,-0.51,-0.11,0.89,-0.12,-0.04,0.07,0.15,-0.01,-1.69,714.0,-0.00729,0.0,1.9,440,0.05
"('entry_threshold', 1.8)","('lookback_window', 240)","('p-value', 0.01)",-1839.61,-0.37,-0.08,0.67,-0.12,-0.05,0.07,-0.26,-0.01,-1.22,863.0,0.00309,-0.0,1.8,240,0.01
"('entry_threshold', 1.7)","('lookback_window', 600)","('p-value', 0.05)",-3384.42,-0.68,-0.15,1.22,-0.12,-0.04,0.09,0.09,-0.01,-1.66,559.0,-0.01586,0.0,1.7,600,0.05
"('entry_threshold', 1.0)","('lookback_window', 360)","('p-value', 0.05)",-7373.77,-1.47,-0.32,2.58,-0.12,-0.08,0.07,0.42,-0.02,-4.76,773.0,-0.00765,-0.0,1.0,360,0.05
"('entry_threshold', 0.8)","('lookback_window', 240)","('p-value', 0.01)",-4929.38,-0.99,-0.21,1.66,-0.13,-0.08,0.05,-0.19,-0.02,-4.05,914.0,0.01141,-0.0,0.8,240,0.01
"('entry_threshold', 1.9)","('lookback_window', 480)","('p-value', 0.05)",-2370.68,-0.47,-0.1,0.73,-0.14,-0.05,0.1,1.13,-0.01,-1.01,647.0,-0.00091,-0.0,1.9,480,0.05
"('entry_threshold', 1.3)","('lookback_window', 360)","('p-value', 0.05)",-7310.77,-1.46,-0.32,2.25,-0.14,-0.08,0.06,0.47,-0.02,-5.74,773.0,-0.00674,-0.0,1.3,360,0.05
"('entry_threshold', 1.2)","('lookback_window', 600)","('p-value', 0.01)",-734.96,-0.15,-0.03,0.24,-0.14,-0.01,0.07,-0.84,-0.0,-0.46,403.0,0.00038,-0.0,1.2,600,0.01
"('entry_threshold', 0.9)","('lookback_window', 600)","('p-value', 0.01)",-788.78,-0.16,-0.03,0.25,-0.14,-0.01,0.07,-5.37,-0.0,-0.46,454.0,6e-05,-0.0,0.9,600,0.01
"('entry_threshold', 1.4)","('lookback_window', 280)","('p-value', 0.05)",-6851.56,-1.37,-0.3,2.09,-0.14,-0.08,0.09,-2.13,-0.02,-3.48,883.0,0.0014,-0.0,1.4,280,0.05
"('entry_threshold', 1.2)","('lookback_window', 240)","('p-value', 0.01)",-4471.13,-0.89,-0.19,1.39,-0.14,-0.07,0.06,-0.26,-0.02,-3.28,918.0,0.00747,-0.0,1.2,240,0.01
"('entry_threshold', 1.5)","('lookback_window', 320)","('p-value', 0.01)",-2622.68,-0.52,-0.11,0.75,-0.15,-0.06,0.08,-1.11,-0.01,-1.5,815.0,0.00102,-0.0,1.5,320,0.01
"('entry_threshold', 0.8)","('lookback_window', 520)","('p-value', 0.05)",-6358.24,-1.27,-0.28,1.91,-0.15,-0.1,0.07,0.42,-0.02,-3.78,623.0,-0.00656,-0.0,0.8,520,0.05
"('entry_threshold', 1.3)","('lookback_window', 560)","('p-value', 0.05)",-5172.05,-1.03,-0.23,1.47,-0.15,-0.08,0.08,0.18,-0.02,-2.75,543.0,-0.01258,-0.0,1.3,560,0.05
"('entry_threshold', 1.8)","('lookback_window', 600)","('p-value', 0.01)",-854.0,-0.17,-0.04,0.24,-0.16,-0.01,0.08,-0.96,-0.0,-0.46,403.0,0.00039,-0.0,1.8,600,0.01
"('entry_threshold', 1.9)","('lookback_window', 360)","('p-value', 0.05)",-5244.79,-1.05,-0.23,1.41,-0.16,-0.08,0.07,0.42,-0.02,-3.27,779.0,-0.00539,-0.0,1.9,360,0.05
"('entry_threshold', 1.4)","('lookback_window', 600)","('p-value', 0.01)",-854.0,-0.17,-0.04,0.24,-0.16,-0.01,0.08,-0.96,-0.0,-0.46,403.0,0.00039,-0.0,1.4,600,0.01
"('entry_threshold', 1.6)","('lookback_window', 600)","('p-value', 0.01)",-854.0,-0.17,-0.04,0.24,-0.16,-0.01,0.08,-0.96,-0.0,-0.46,403.0,0.00039,-0.0,1.6,600,0.01
"('entry_threshold', 1.0)","('lookback_window', 240)","('p-value', 0.05)",-15388.08,-3.08,-0.68,4.1,-0.16,-0.13,0.06,0.82,-0.05,-10.39,909.0,-0.00826,-0.0,1.0,240,0.05
"('entry_threshold', 1.5)","('lookback_window', 600)","('p-value', 0.01)",-854.0,-0.17,-0.04,0.24,-0.16,-0.01,0.08,-0.96,-0.0,-0.46,403.0,0.00039,-0.0,1.5,600,0.01
"('entry_threshold', 1.1)","('lookback_window', 440)","('p-value', 0.05)",-8561.03,-1.71,-0.37,2.41,-0.16,-0.07,0.06,0.21,-0.03,-5.88,717.0,-0.01761,-0.0,1.1,440,0.05
"('entry_threshold', 1.3)","('lookback_window', 600)","('p-value', 0.01)",-854.0,-0.17,-0.04,0.24,-0.16,-0.01,0.08,-0.96,-0.0,-0.46,403.0,0.00039,-0.0,1.3,600,0.01
"('entry_threshold', 1.7)","('lookback_window', 600)","('p-value', 0.01)",-854.0,-0.17,-0.04,0.24,-0.16,-0.01,0.08,-0.96,-0.0,-0.46,403.0,0.00039,-0.0,1.7,600,0.01
"('entry_threshold', 0.9)","('lookback_window', 280)","('p-value', 0.01)",-5655.43,-1.13,-0.25,1.58,-0.16,-0.07,0.08,-1.06,-0.02,-3.22,848.0,0.00232,-0.0,0.9,280,0.01
"('entry_threshold', 1.2)","('lookback_window', 280)","('p-value', 0.1)",-16875.26,-3.38,-0.74,4.48,-0.17,-0.14,0.1,0.53,-0.05,-7.71,875.0,-0.01395,-0.0,1.2,280,0.1
"('entry_threshold', 1.3)","('lookback_window', 400)","('p-value', 0.05)",-8744.73,-1.75,-0.38,2.24,-0.17,-0.08,0.07,0.19,-0.03,-5.53,756.0,-0.01985,-0.0,1.3,400,0.05
"('entry_threshold', 1.2)","('lookback_window', 360)","('p-value', 0.05)",-9258.44,-1.85,-0.4,2.3,-0.18,-0.11,0.07,0.48,-0.03,-6.18,777.0,-0.00843,-0.0,1.2,360,0.05
"('entry_threshold', 1.3)","('lookback_window', 240)","('p-value', 0.1)",-19710.01,-3.94,-0.87,4.93,-0.18,-0.17,0.07,0.28,-0.06,-11.93,906.0,-0.03053,-0.0,1.3,240,0.1
"('entry_threshold', 1.1)","('lookback_window', 560)","('p-value', 0.05)",-6796.47,-1.36,-0.3,1.61,-0.18,-0.1,0.08,0.25,-0.02,-3.71,562.0,-0.01168,-0.0,1.1,560,0.05
"('entry_threshold', 1.7)","('lookback_window', 240)","('p-value', 0.05)",-8525.49,-1.71,-0.37,2.09,-0.18,-0.13,0.07,-0.58,-0.03,-5.33,903.0,0.00646,-0.0,1.7,240,0.05
"('entry_threshold', 1.9)","('lookback_window', 280)","('p-value', 0.01)",-2800.48,-0.56,-0.12,0.66,-0.18,-0.06,0.11,6.88,-0.01,-1.15,838.0,-0.00018,-0.0,1.9,280,0.01
"('entry_threshold', 1.3)","('lookback_window', 280)","('p-value', 0.1)",-17662.62,-3.53,-0.78,4.19,-0.19,-0.15,0.13,1.32,-0.06,-6.03,882.0,-0.00586,-0.01,1.3,280,0.1
"('entry_threshold', 1.7)","('lookback_window', 480)","('p-value', 0.05)",-3932.0,-0.79,-0.17,0.91,-0.19,-0.08,0.11,0.49,-0.01,-1.5,653.0,-0.00346,-0.0,1.7,480,0.05
"('entry_threshold', 1.8)","('lookback_window', 360)","('p-value', 0.1)",-9017.95,-1.8,-0.39,1.99,-0.2,-0.13,0.08,0.48,-0.03,-4.85,761.0,-0.00825,-0.0,1.8,360,0.1
"('entry_threshold', 1.6)","('lookback_window', 440)","('p-value', 0.01)",-2033.76,-0.41,-0.09,0.45,-0.2,-0.04,0.06,0.26,-0.01,-1.49,703.0,-0.00336,-0.0,1.6,440,0.01
"('entry_threshold', 1.7)","('lookback_window', 440)","('p-value', 0.01)",-1897.82,-0.38,-0.08,0.41,-0.2,-0.03,0.06,0.31,-0.01,-1.28,703.0,-0.00266,-0.0,1.7,440,0.01
"('entry_threshold', 1.5)","('lookback_window', 360)","('p-value', 0.05)",-10349.19,-2.07,-0.45,2.12,-0.21,-0.11,0.09,0.59,-0.03,-4.96,766.0,-0.00772,-0.0,1.5,360,0.05
"('entry_threshold', 1.4)","('lookback_window', 440)","('p-value', 0.1)",-14573.35,-2.91,-0.64,3.01,-0.21,-0.12,0.09,0.35,-0.05,-7.24,694.0,-0.01837,-0.0,1.4,440,0.1
"('entry_threshold', 0.9)","('lookback_window', 240)","('p-value', 0.1)",-34171.29,-6.83,-1.52,7.18,-0.21,-0.21,0.11,0.3,-0.1,-14.15,912.0,-0.04992,-0.01,0.9,240,0.1
"('entry_threshold', 1.1)","('lookback_window', 520)","('p-value', 0.05)",-7885.25,-1.58,-0.34,1.65,-0.21,-0.13,0.11,1.23,-0.03,-3.02,599.0,-0.00279,-0.0,1.1,520,0.05
"('entry_threshold', 1.9)","('lookback_window', 360)","('p-value', 0.01)",-3394.99,-0.68,-0.15,0.69,-0.21,-0.06,0.09,-5.2,-0.01,-1.7,796.0,0.00028,-0.0,1.9,360,0.01
"('entry_threshold', 1.9)","('lookback_window', 240)","('p-value', 0.05)",-9013.94,-1.8,-0.39,1.81,-0.22,-0.14,0.07,-0.86,-0.03,-5.41,903.0,0.00457,-0.0,1.9,240,0.05
"('entry_threshold', 1.0)","('lookback_window', 520)","('p-value', 0.1)",-15851.6,-3.17,-0.7,3.19,-0.22,-0.15,0.07,2.25,-0.05,-9.86,610.0,-0.00309,-0.01,1.0,520,0.1
"('entry_threshold', 1.5)","('lookback_window', 240)","('p-value', 0.05)",-13477.45,-2.7,-0.59,2.67,-0.22,-0.15,0.07,-1.02,-0.05,-8.25,916.0,0.00576,-0.01,1.5,240,0.05
"('entry_threshold', 0.9)","('lookback_window', 240)","('p-value', 0.01)",-8327.82,-1.67,-0.36,1.56,-0.23,-0.13,0.09,-0.39,-0.03,-4.24,920.0,0.00923,-0.0,0.9,240,0.01
"('entry_threshold', 1.3)","('lookback_window', 240)","('p-value', 0.05)",-15451.93,-3.09,-0.68,2.91,-0.23,-0.18,0.08,-2.62,-0.05,-8.02,911.0,0.00259,-0.01,1.3,240,0.05
"('entry_threshold', 1.8)","('lookback_window', 240)","('p-value', 0.05)",-10767.81,-2.15,-0.47,1.95,-0.24,-0.16,0.08,-0.86,-0.04,-6.22,903.0,0.00545,-0.01,1.8,240,0.05
"('entry_threshold', 1.0)","('lookback_window', 280)","('p-value', 0.01)",-8068.28,-1.61,-0.35,1.49,-0.24,-0.1,0.11,-18.27,-0.03,-3.25,851.0,0.00019,-0.0,1.0,280,0.01
"('entry_threshold', 1.1)","('lookback_window', 280)","('p-value', 0.01)",-8071.22,-1.61,-0.35,1.46,-0.24,-0.1,0.11,-5.1,-0.03,-3.25,877.0,0.00069,-0.0,1.1,280,0.01
"('entry_threshold', 1.7)","('lookback_window', 400)","('p-value', 0.05)",-9461.56,-1.89,-0.41,1.69,-0.24,-0.1,0.09,0.46,-0.03,-4.54,738.0,-0.009,-0.0,1.7,400,0.05
"('entry_threshold', 1.1)","('lookback_window', 560)","('p-value', 0.01)",-1645.93,-0.33,-0.07,0.3,-0.24,-0.04,0.14,5.62,-0.01,-0.5,459.0,-0.00013,-0.0,1.1,560,0.01
"('entry_threshold', 1.6)","('lookback_window', 240)","('p-value', 0.01)",-6745.77,-1.35,-0.29,1.18,-0.25,-0.09,0.09,-1.01,-0.02,-3.34,911.0,0.00292,-0.0,1.6,240,0.01
"('entry_threshold', 1.2)","('lookback_window', 280)","('p-value', 0.01)",-8144.6,-1.63,-0.36,1.43,-0.25,-0.09,0.12,-7.76,-0.03,-2.96,871.0,0.00046,-0.0,1.2,280,0.01
"('entry_threshold', 1.4)","('lookback_window', 240)","('p-value', 0.01)",-7423.94,-1.48,-0.32,1.26,-0.26,-0.1,0.08,-0.57,-0.03,-3.82,918.0,0.00566,-0.0,1.4,240,0.01
"('entry_threshold', 1.4)","('lookback_window', 560)","('p-value', 0.05)",-8153.1,-1.63,-0.36,1.35,-0.26,-0.13,0.11,0.49,-0.03,-3.09,568.0,-0.00719,-0.0,1.4,560,0.05
"('entry_threshold', 1.3)","('lookback_window', 520)","('p-value', 0.1)",-15070.24,-3.01,-0.66,2.58,-0.26,-0.16,0.07,19.09,-0.05,-8.94,600.0,-0.00035,-0.01,1.3,520,0.1
"('entry_threshold', 1.6)","('lookback_window', 240)","('p-value', 0.05)",-15462.9,-3.09,-0.68,2.57,-0.26,-0.17,0.09,-1.06,-0.05,-7.27,907.0,0.00641,-0.01,1.6,240,0.05
"('entry_threshold', 1.6)","('lookback_window', 400)","('p-value', 0.05)",-10558.8,-2.11,-0.46,1.75,-0.26,-0.11,0.1,0.6,-0.04,-4.54,750.0,-0.00769,-0.0,1.6,400,0.05
"('entry_threshold', 1.2)","('lookback_window', 560)","('p-value', 0.05)",-9376.82,-1.88,-0.41,1.58,-0.26,-0.14,0.11,0.32,-0.03,-3.77,567.0,-0.01289,-0.0,1.2,560,0.05
"('entry_threshold', 0.8)","('lookback_window', 360)","('p-value', 0.05)",-19141.19,-3.83,-0.84,3.18,-0.26,-0.16,0.13,0.66,-0.06,-6.63,773.0,-0.0128,-0.01,0.8,360,0.05
"('entry_threshold', 1.4)","('lookback_window', 520)","('p-value', 0.1)",-14705.8,-2.94,-0.64,2.38,-0.27,-0.16,0.09,-1.8,-0.05,-7.51,593.0,0.00359,-0.01,1.4,520,0.1
"('entry_threshold', 0.8)","('lookback_window', 280)","('p-value', 0.1)",-34760.54,-6.95,-1.55,5.76,-0.27,-0.25,0.14,0.59,-0.11,-11.11,872.0,-0.02627,-0.01,0.8,280,0.1
"('entry_threshold', 0.9)","('lookback_window', 520)","('p-value', 0.1)",-20625.48,-4.13,-0.91,3.37,-0.27,-0.18,0.08,2.64,-0.07,-11.1,612.0,-0.00344,-0.01,0.9,520,0.1
"('entry_threshold', 1.6)","('lookback_window', 280)","('p-value', 0.01)",-8083.35,-1.62,-0.35,1.32,-0.27,-0.07,0.14,3.11,-0.03,-2.6,879.0,-0.00113,-0.0,1.6,280,0.01
"('entry_threshold', 1.3)","('lookback_window', 280)","('p-value', 0.01)",-8784.61,-1.76,-0.38,1.39,-0.28,-0.09,0.14,-94.76,-0.03,-2.77,877.0,4e-05,-0.0,1.3,280,0.01
"('entry_threshold', 0.8)","('lookback_window', 520)","('p-value', 0.1)",-22480.3,-4.5,-0.99,3.51,-0.28,-0.2,0.09,1.48,-0.07,-10.83,611.0,-0.00669,-0.01,0.8,520,0.1
"('entry_threshold', 1.1)","('lookback_window', 280)","('p-value', 0.1)",-30057.62,-6.01,-1.33,4.7,-0.28,-0.26,0.13,0.63,-0.1,-10.35,872.0,-0.02117,-0.01,1.1,280,0.1
"('entry_threshold', 1.4)","('lookback_window', 240)","('p-value', 0.05)",-17735.19,-3.55,-0.78,2.77,-0.28,-0.2,0.09,-1.8,-0.06,-8.27,918.0,0.00434,-0.01,1.4,240,0.05
"('entry_threshold', 1.2)","('lookback_window', 440)","('p-value', 0.1)",-20919.39,-4.18,-0.92,3.32,-0.28,-0.18,0.1,0.38,-0.07,-8.92,698.0,-0.02414,-0.01,1.2,440,0.1
"('entry_threshold', 1.8)","('lookback_window', 360)","('p-value', 0.01)",-4517.73,-0.9,-0.2,0.7,-0.28,-0.08,0.1,-5.81,-0.02,-1.88,796.0,0.00034,-0.0,1.8,360,0.01
"('entry_threshold', 1.9)","('lookback_window', 360)","('p-value', 0.1)",-12007.01,-2.4,-0.53,1.84,-0.29,-0.17,0.11,0.87,-0.04,-4.79,788.0,-0.00602,-0.0,1.9,360,0.1
"('entry_threshold', 2.0)","('lookback_window', 600)","('p-value', 0.01)",-1063.24,-0.21,-0.05,0.16,-0.29,-0.01,0.15,-1.52,-0.0,-0.32,403.0,0.0003,-0.0,2.0,600,0.01
"('entry_threshold', 1.9)","('lookback_window', 600)","('p-value', 0.01)",-1063.24,-0.21,-0.05,0.16,-0.29,-0.01,0.15,-1.52,-0.0,-0.32,403.0,0.0003,-0.0,1.9,600,0.01
"('entry_threshold', 1.1)","('lookback_window', 360)","('p-value', 0.01)",-6841.17,-1.37,-0.3,1.04,-0.29,-0.14,0.09,-2.94,-0.02,-3.32,797.0,0.00101,-0.0,1.1,360,0.01
"('entry_threshold', 1.5)","('lookback_window', 600)","('p-value', 0.1)",-13221.21,-2.64,-0.58,2.0,-0.29,-0.14,0.12,0.24,-0.04,-4.77,550.0,-0.02392,-0.0,1.5,600,0.1
"('entry_threshold', 1.9)","('lookback_window', 320)","('p-value', 0.05)",-10516.22,-2.1,-0.46,1.57,-0.29,-0.16,0.11,-1.88,-0.04,-4.0,826.0,0.00244,-0.0,1.9,320,0.05
"('entry_threshold', 1.9)","('lookback_window', 600)","('p-value', 0.05)",-6847.94,-1.37,-0.3,1.02,-0.29,-0.09,0.16,0.38,-0.02,-1.86,562.0,-0.00777,-0.0,1.9,600,0.05
"('entry_threshold', 1.4)","('lookback_window', 400)","('p-value', 0.05)",-15177.8,-3.04,-0.67,2.2,-0.3,-0.13,0.11,0.46,-0.05,-5.84,756.0,-0.01447,-0.0,1.4,400,0.05
"('entry_threshold', 0.9)","('lookback_window', 440)","('p-value', 0.05)",-17747.88,-3.55,-0.78,2.57,-0.3,-0.15,0.13,0.39,-0.06,-6.22,716.0,-0.02012,-0.0,0.9,440,0.05
"('entry_threshold', 1.5)","('lookback_window', 520)","('p-value', 0.05)",-9703.03,-1.94,-0.42,1.39,-0.3,-0.15,0.16,-34.6,-0.03,-2.73,591.0,0.00012,-0.0,1.5,520,0.05
"('entry_threshold', 1.2)","('lookback_window', 560)","('p-value', 0.01)",-2072.87,-0.41,-0.09,0.3,-0.3,-0.05,0.18,6.7,-0.01,-0.5,459.0,-0.00013,-0.0,1.2,560,0.01
"('entry_threshold', 1.8)","('lookback_window', 320)","('p-value', 0.05)",-12402.62,-2.48,-0.54,1.8,-0.3,-0.16,0.12,-1.35,-0.04,-4.6,840.0,0.00401,-0.01,1.8,320,0.05
"('entry_threshold', 1.3)","('lookback_window', 240)","('p-value', 0.01)",-8944.84,-1.79,-0.39,1.31,-0.3,-0.13,0.11,-0.61,-0.03,-3.57,918.0,0.00644,-0.0,1.3,240,0.01
"('entry_threshold', 0.8)","('lookback_window', 240)","('p-value', 0.1)",-54444.99,-10.89,-2.47,7.93,-0.31,-0.31,0.12,0.45,-0.16,-20.09,905.0,-0.05496,-0.01,0.8,240,0.1
"('entry_threshold', 1.0)","('lookback_window', 600)","('p-value', 0.01)",-1786.38,-0.36,-0.08,0.25,-0.31,-0.02,0.14,-0.97,-0.01,-0.56,403.0,0.0008,-0.0,1.0,600,0.01
"('entry_threshold', 1.1)","('lookback_window', 600)","('p-value', 0.01)",-1786.38,-0.36,-0.08,0.25,-0.31,-0.02,0.14,-0.97,-0.01,-0.56,403.0,0.0008,-0.0,1.1,600,0.01
"('entry_threshold', 1.6)","('lookback_window', 520)","('p-value', 0.05)",-9376.18,-1.88,-0.41,1.33,-0.31,-0.14,0.15,-7.77,-0.03,-2.73,587.0,0.00053,-0.0,1.6,520,0.05
"('entry_threshold', 1.2)","('lookback_window', 360)","('p-value', 0.01)",-7468.28,-1.49,-0.33,1.0,-0.32,-0.14,0.11,-1.32,-0.03,-2.86,798.0,0.00247,-0.0,1.2,360,0.01
"('entry_threshold', 0.9)","('lookback_window', 280)","('p-value', 0.1)",-39128.11,-7.83,-1.75,5.5,-0.32,-0.29,0.14,0.65,-0.12,-12.85,873.0,-0.02705,-0.01,0.9,280,0.1
"('entry_threshold', 1.1)","('lookback_window', 520)","('p-value', 0.1)",-21843.41,-4.37,-0.96,2.98,-0.32,-0.21,0.1,-2.4,-0.07,-9.59,605.0,0.00402,-0.01,1.1,520,0.1
